,constructor,race,price,year,race_name,start_date,location,country_code,meeting_key,month,start_epoch
0,RED,1,27.2,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
1,MER,1,25.1,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
2,FER,1,22.1,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
3,MCL,1,9.1,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
4,ALP,1,10.1,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
5,AST,1,6.7,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
6,ALT,1,6.4,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
7,ALF,1,6.2,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
8,WIL,1,5.1,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
9,HAA,1,5.3,2023,Bahrain Grand Prix,2023-03-05 15:00:00+00:00,Sakhir,BRN,1141,3,1678028400
10,RED,2,27.3,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
11,MER,2,25.1,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
12,FER,2,22.1,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
13,MCL,2,9.0,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
14,ALP,2,10.0,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
15,AST,2,6.8,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
16,ALT,2,6.3,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
17,ALF,2,6.2,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
18,WIL,2,5.1,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
19,HAA,2,5.3,2023,Saudi Arabian Grand Prix,2023-03-19 17:00:00+00:00,Jeddah,KSA,1142,3,1679245200
20,RED,3,27.4,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
21,MER,3,25.1,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
22,FER,3,22.2,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
23,MCL,3,9.0,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
24,ALP,3,10.0,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
25,AST,3,6.8,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
26,ALT,3,6.3,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
27,ALF,3,6.1,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
28,WIL,3,5.0,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
29,HAA,3,5.2,2023,Australian Grand Prix,2023-04-02 05:00:00+00:00,Melbourne,AUS,1143,4,1680411600
30,RED,4,27.5,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
31,MER,4,25.1,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
32,FER,4,22.1,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
33,MCL,4,9.0,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
34,ALP,4,9.9,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
35,AST,4,6.9,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
36,ALT,4,6.2,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
37,ALF,4,6.1,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
38,WIL,4,4.9,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
39,HAA,4,5.2,2023,Azerbaijan Grand Prix,2023-04-30 11:00:00+00:00,Baku,AZE,1207,4,1682852400
40,RED,5,27.6,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
41,MER,5,25.1,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
42,FER,5,22.2,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
43,MCL,5,9.0,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
44,ALP,5,9.9,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
45,AST,5,7.0,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
46,ALT,5,6.1,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
47,ALF,5,6.0,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
48,WIL,5,4.8,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
49,HAA,5,5.2,2023,Miami Grand Prix,2023-05-07 19:30:00+00:00,Miami,USA,1208,5,1683487800
50,RED,7,27.7,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
51,MER,7,25.1,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
52,FER,7,22.2,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
53,MCL,7,8.9,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
54,ALP,7,9.9,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
55,AST,7,7.0,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
56,ALT,7,6.1,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
57,ALF,7,5.9,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
58,WIL,7,4.7,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
59,HAA,7,5.1,2023,Monaco Grand Prix,2023-05-28 13:00:00+00:00,Monaco,MON,1210,5,1685278800
60,RED,8,27.8,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
61,MER,8,25.2,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
62,FER,8,22.2,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
63,MCL,8,8.9,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
64,ALP,8,10.0,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
65,AST,8,7.0,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
66,ALT,8,6.0,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
67,ALF,8,5.9,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
68,WIL,8,4.6,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
69,HAA,8,5.0,2023,Spanish Grand Prix,2023-06-04 13:00:00+00:00,Barcelona,ESP,1211,6,1685883600
70,RED,9,27.9,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
71,MER,9,25.2,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
72,FER,9,22.2,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
73,MCL,9,8.8,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
74,ALP,9,10.0,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
75,AST,9,7.0,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
76,ALT,9,6.0,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
77,ALF,9,5.9,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
78,WIL,9,4.5,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
79,HAA,9,5.0,2023,Canadian Grand Prix,2023-06-18 18:00:00+00:00,Montréal,CAN,1212,6,1687111200
80,RED,10,28.1,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
81,MER,10,25.2,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
82,FER,10,22.5,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
83,MCL,10,9.3,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
84,ALP,10,10.5,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
85,AST,10,8.0,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
86,ALT,10,6.0,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
87,ALF,10,5.9,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
88,WIL,10,4.5,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
89,HAA,10,5.0,2023,Austrian Grand Prix,2023-07-02 13:00:00+00:00,Spielberg,AUT,1213,7,1688302800
90,RED,11,28.2,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
91,MER,11,25.2,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
92,FER,11,22.8,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
93,MCL,11,9.8,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
94,ALP,11,10.5,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
95,AST,11,8.5,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
96,ALT,11,6.0,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
97,ALF,11,5.9,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
98,WIL,11,5.0,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
99,HAA,11,5.0,2023,British Grand Prix,2023-07-09 14:00:00+00:00,Silverstone,GBR,1214,7,1688911200
100,RED,12,28.4,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
101,MER,12,25.3,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
102,FER,12,22.9,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
103,MCL,12,10.8,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
104,ALP,12,10.4,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
105,AST,12,9.0,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
106,ALT,12,6.0,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
107,ALF,12,5.9,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
108,WIL,12,5.5,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
109,HAA,12,4.9,2023,Hungarian Grand Prix,2023-07-23 13:00:00+00:00,Budapest,HUN,1215,7,1690117200
110,RED,13,28.6,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
111,MER,13,25.4,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
112,FER,13,23.0,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
113,MCL,13,11.8,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
114,ALP,13,10.3,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
115,AST,13,9.5,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
116,ALT,13,6.0,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
117,ALF,13,5.9,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
118,WIL,13,5.5,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
119,HAA,13,4.9,2023,Belgian Grand Prix,2023-07-30 13:00:00+00:00,Spa-Francorchamps,BEL,1216,7,1690722000
120,RED,14,28.7,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
121,MER,14,25.5,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
122,FER,14,23.1,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
123,MCL,14,11.8,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
124,ALP,14,10.8,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
125,AST,14,10.0,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
126,ALT,14,6.0,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
127,ALF,14,6.4,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
128,WIL,14,6.0,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
129,HAA,14,5.4,2023,Dutch Grand Prix,2023-08-27 13:00:00+00:00,Zandvoort,NED,1217,8,1693141200
130,RED,15,28.8,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
131,MER,15,25.5,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
132,FER,15,23.2,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
133,MCL,15,12.3,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
134,ALP,15,11.3,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
135,AST,15,11.0,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
136,ALT,15,6.5,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
137,ALF,15,6.4,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
138,WIL,15,6.0,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
139,HAA,15,5.9,2023,Italian Grand Prix,2023-09-03 13:00:00+00:00,Monza,ITA,1218,9,1693746000
140,RED,16,29.0,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
141,MER,16,25.6,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
142,FER,16,23.5,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
143,MCL,16,13.3,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
144,ALP,16,11.2,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
145,AST,16,11.5,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
146,ALT,16,6.4,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
147,ALF,16,6.4,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
148,WIL,16,6.5,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
149,HAA,16,5.9,2023,Singapore Grand Prix,2023-09-17 12:00:00+00:00,Marina Bay,SGP,1219,9,1694952000
150,RED,17,29.1,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
151,MER,17,25.7,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
152,FER,17,23.8,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
153,MCL,17,14.3,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
154,ALP,17,11.2,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
155,AST,17,11.5,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
156,ALT,17,6.3,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
157,ALF,17,6.3,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
158,WIL,17,7.0,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
159,HAA,17,6.4,2023,Japanese Grand Prix,2023-09-24 05:00:00+00:00,Suzuka,JPN,1220,9,1695531600
160,RED,18,29.2,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
161,MER,18,25.8,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
162,FER,18,24.1,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
163,MCL,18,15.3,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
164,ALP,18,11.7,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
165,AST,18,11.5,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
166,ALT,18,6.8,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
167,ALF,18,6.2,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
168,WIL,18,6.9,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
169,HAA,18,6.9,2023,Qatar Grand Prix,2023-10-08 17:00:00+00:00,Lusail,QAT,1221,10,1696784400
170,RED,19,29.3,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
171,MER,19,25.9,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
172,FER,19,24.2,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
173,MCL,19,16.3,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
174,ALP,19,12.2,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
175,AST,19,12.0,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
176,ALT,19,6.7,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
177,ALF,19,6.7,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
178,WIL,19,6.8,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
179,HAA,19,6.9,2023,United States Grand Prix,2023-10-22 19:00:00+00:00,Austin,USA,1222,10,1698001200
180,RED,20,29.4,2023,Mexico City Grand Prix,2023-10-29 20:00:00+00:00,Mexico City,MEX,1223,10,1698609600
181,MER,20,25.9,2023,Mexico City Grand Prix,2023-10-29 20:00:00+00:00,Mexico City,MEX,1223,10,1698609600
182,FER,20,24.3,2023,Mexico City Grand Prix,2023-10-29 20:00:00+00:00,Mexico City,MEX,1223,10,1698609600
183,MCL,20,16.4,2023,Mexico City Grand Prix,2023-10-29 20:00:00+00:00,Mexico City,MEX,1223,10,1698609600
